date,total_dex_volume
2023-05-11,2735471430.0
2023-05-12,2691412962.0
2023-05-13,1336593235.0
2023-05-14,1087014276.0
2023-05-15,1628092743.0
2023-05-16,1440927023.0
2023-05-17,1777057448.0
2023-05-18,1777426093.0
2023-05-19,1418657762.0
2023-05-20,965617651.0
2023-05-21,1217027379.0
2023-05-22,1547782873.0
2023-05-23,2133676150.0
2023-05-24,1987197759.0
2023-05-25,1602864253.0
2023-05-26,1428633054.0
2023-05-27,922170405.0
2023-05-28,1788790570.0
2023-05-29,2154044097.0
2023-05-30,1751366299.0
2023-05-31,1802339291.0
2023-06-01,1606704505.0
2023-06-02,1659009473.0
2023-06-03,1106101721.0
2023-06-04,1026145427.0
2023-06-05,2900476509.0
2023-06-06,2611425921.0
2023-06-07,2418426761.0
2023-06-08,1647637974.0
2023-06-09,1630753700.0
2023-06-10,3833760696.0
2023-06-11,1278773867.0
2023-06-12,2164034698.0
2023-06-13,1948224510.0
2023-06-14,2365399510.0
2023-06-15,2429293200.0
2023-06-16,1968520264.0
2023-06-17,1465691802.0
2023-06-18,1132649597.0
2023-06-19,1695317384.0
2023-06-20,2457239436.0
2023-06-21,3803232398.0
2023-06-22,2860381655.0
2023-06-23,2848568484.0
2023-06-24,1467061044.0
2023-06-25,1917019327.0
2023-06-26,2473130162.0
2023-06-27,2375949935.0
2023-06-28,2093837610.0
2023-06-29,1891771517.0
2023-06-30,3774267914.0
2023-07-01,1536835448.0
2023-07-02,1659096168.0
2023-07-03,2218355103.0
2023-07-04,1787006545.0
2023-07-05,2798533489.0
2023-07-06,2551556265.0
2023-07-07,2044046195.0
2023-07-08,1362768455.0
2023-07-09,1278119954.0
2023-07-10,2293010031.0
2023-07-11,1683775756.0
2023-07-12,1875762770.0
2023-07-13,3330569843.0
2023-07-14,3204451407.0
2023-07-15,1493766127.0
2023-07-16,1352481707.0
2023-07-17,2296182633.0
2023-07-18,1834389717.0
2023-07-19,1737533993.0
2023-07-20,1892706394.0
2023-07-21,1351700942.0
2023-07-22,1395554044.0
2023-07-23,1068581543.0
2023-07-24,1804064428.0
2023-07-25,1282672476.0
2023-07-26,1694453131.0
2023-07-27,1430169721.0
2023-07-28,1269217681.0
2023-07-29,919977036.0
2023-07-30,1976724867.0
2023-07-31,2193913641.0
2023-08-01,2603283271.0
2023-08-02,1991668300.0
2023-08-03,1528005222.0
2023-08-04,1603026459.0
2023-08-05,1623059421.0
2023-08-06,1103914374.0
2023-08-07,1852603415.0
2023-08-08,2128807014.0
2023-08-09,1762028031.0
2023-08-10,1502714755.0
2023-08-11,1243657763.0
2023-08-12,1034999088.0
2023-08-13,1587517987.0
2023-08-14,1507474393.0
2023-08-15,1786607529.0
2023-08-16,2008424985.0
2023-08-17,4193605502.0
2023-08-18,2781582792.0
2023-08-19,1518392328.0
2023-08-20,1199594814.0
2023-08-21,1748817639.0
2023-08-22,2490905906.0
2023-08-23,2005489351.0
2023-08-24,1520219572.0
2023-08-25,1757821404.0
2023-08-26,882396492.0
2023-08-27,923880106.0
2023-08-28,1590413173.0
2023-08-29,2664109921.0
2023-08-30,1492018223.0
2023-08-31,1997095154.0
2023-09-01,1961187013.0
2023-09-02,983921710.0
2023-09-03,956362288.0
2023-09-04,1221833457.0
2023-09-05,1321289175.0
2023-09-06,1701827514.0
2023-09-07,1417146480.0
2023-09-08,1425143109.0
2023-09-09,811772358.0
2023-09-10,1410181425.0
2023-09-11,2366722592.0
2023-09-12,2145190027.0
2023-09-13,1720866941.0
2023-09-14,1737111459.0
2023-09-15,1531737677.0
2023-09-16,1006172780.0
2023-09-17,966644058.0
2023-09-18,1835327734.0
2023-09-19,1548775731.0
2023-09-20,1514695271.0
2023-09-21,1545736475.0
2023-09-22,1149586719.0
2023-09-23,923699566.0
2023-09-24,875654383.0
2023-09-25,1544278371.0
2023-09-26,1235903791.0
2023-09-27,1809965434.0
2023-09-28,2072227996.0
2023-09-29,1786833179.0
2023-09-30,1413941490.0
2023-10-01,1911800533.0
2023-10-02,2780366793.0
2023-10-03,1961030401.0
2023-10-04,1774101961.0
2023-10-05,1769544143.0
2023-10-06,1562085766.0
2023-10-07,1033473776.0
2023-10-08,1285125231.0
2023-10-09,1669055626.0
2023-10-10,1502451561.0
2023-10-11,1877004014.0
2023-10-12,1642879395.0
2023-10-13,1457419958.0
2023-10-14,842769878.0
2023-10-15,1109687733.0
2023-10-16,2756129771.0
2023-10-17,1583578854.0
2023-10-18,1514224054.0
2023-10-19,1426074354.0
2023-10-20,2067074178.0
2023-10-21,1563655610.0
2023-10-22,1670798462.0
2023-10-23,3754091811.0
2023-10-24,4435203573.0
2023-10-25,2791184507.0
2023-10-26,3002451291.0
2023-10-27,2242922101.0
2023-10-28,1262261077.0
2023-10-29,1502425563.0
2023-10-30,2179953659.0
2023-10-31,2299212566.0
2023-11-01,3284278166.0
2023-11-02,3295034598.0
2023-11-03,2643915647.0
2023-11-04,1722120994.0
2023-11-05,2604706621.0
2023-11-06,2696929899.0
2023-11-07,2940329675.0
2023-11-08,2220839157.0
2023-11-09,5468248377.0
2023-11-10,4093179006.0
2023-11-11,3722769846.0
2023-11-12,3201613635.0
2023-11-13,4439738940.0
2023-11-14,4192833265.0
2023-11-15,4195942587.0
2023-11-16,4538493504.0
2023-11-17,3793478879.0
2023-11-18,2543427341.0
2023-11-19,2313830937.0
2023-11-20,3452663785.0
2023-11-21,4508950203.0
2023-11-22,3927526609.0
2023-11-23,2551557038.0
2023-11-24,2816471042.0
2023-11-25,1888882021.0
2023-11-26,2328676056.0
2023-11-27,2806942970.0
2023-11-28,2854467286.0
2023-11-29,2696108540.0
2023-11-30,2613622030.0
2023-12-01,2480632644.0
2023-12-02,2600863790.0
2023-12-03,2259121218.0
2023-12-04,4210403738.0
2023-12-05,4209538299.0
2023-12-06,4479611047.0
2023-12-07,4480172254.0
2023-12-08,4123360743.0
2023-12-09,4297066474.0
2023-12-10,2931819655.0
2023-12-11,6026851947.0
2023-12-12,4599976091.0
2023-12-13,4488415120.0
2023-12-14,4375258459.0
2023-12-15,4546079385.0
2023-12-16,3719508487.0
2023-12-17,3177261680.0
2023-12-18,4320980903.0
2023-12-19,4024337147.0
2023-12-20,4932710215.0
2023-12-21,5057181573.0
2023-12-22,6820872623.0
2023-12-23,4236286853.0
2023-12-24,4881377185.0
2023-12-25,4290174186.0
2023-12-26,5478396870.0
2023-12-27,5740162090.0
2023-12-28,6359412591.0
2023-12-29,5193579032.0
2023-12-30,3124754115.0
2023-12-31,3163685751.0
2024-01-01,2652825594.0
2024-01-02,4949823776.0
2024-01-03,7408261366.0
2024-01-04,5389618997.0
2024-01-05,5068578107.0
2024-01-06,3015018394.0
2024-01-07,3023890005.0
2024-01-08,5589146799.0
2024-01-09,6367322082.0
2024-01-10,7722192197.0
2024-01-11,6683409298.0
2024-01-12,6902966525.0
2024-01-13,3638108104.0
2024-01-14,3277821123.0
2024-01-15,3583882712.0
2024-01-16,3515667388.0
2024-01-17,3631008638.0
2024-01-18,4019517309.0
2024-01-19,4170989250.0
2024-01-20,2360717824.0
2024-01-21,2324751500.0
2024-01-22,4495710518.0
2024-01-23,5057493785.0
2024-01-24,3152651377.0
2024-01-25,3209228551.0
2024-01-26,3320904072.0
2024-01-27,2131669886.0
2024-01-28,2502425403.0
2024-01-29,3294133964.0
2024-01-30,3496452252.0
2024-01-31,4455473282.0
2024-02-01,3452748727.0
2024-02-02,3134958205.0
2024-02-03,2191467751.0
2024-02-04,2095257428.0
2024-02-05,2772063424.0
2024-02-06,2782746476.0
2024-02-07,3213437883.0
2024-02-08,3355780516.0
2024-02-09,3872328997.0
2024-02-10,2480016392.0
2024-02-11,2902396708.0
2024-02-12,3806659377.0
2024-02-13,3707123586.0
2024-02-14,3775474501.0
2024-02-15,4308563758.0
2024-02-16,3673493990.0
2024-02-17,2653036276.0
2024-02-18,2868989101.0
2024-02-19,3870683230.0
2024-02-20,4913407736.0
2024-02-21,4531421257.0
2024-02-22,4408592884.0
2024-02-23,3864663839.0
2024-02-24,3155423148.0
2024-02-25,3678850103.0
2024-02-26,5355583091.0
2024-02-27,6564049331.0
2024-02-28,9470118462.0
2024-02-29,8746568548.0
2024-03-01,6517621532.0
2024-03-02,5871820816.0
2024-03-03,6508808569.0
2024-03-04,8511600414.0
2024-03-05,13802678591.0
2024-03-06,12318993413.0
2024-03-07,10081446053.0
2024-03-08,8360842896.0
2024-03-09,5399316038.0
2024-03-10,6999100253.0
2024-03-11,9066118337.0
2024-03-12,9117768905.0
2024-03-13,8294995267.0
2024-03-14,10071620887.0
2024-03-15,13392896280.0
2024-03-16,10682735037.0
2024-03-17,9290625651.0
2024-03-18,9430029523.0
2024-03-19,12132052986.0
2024-03-20,8614795070.0
2024-03-21,6658048783.0
2024-03-22,7773986330.0
2024-03-23,4610281979.0
2024-03-24,5102791701.0
2024-03-25,7842835064.0
2024-03-26,7679240498.0
2024-03-27,7865420264.0
2024-03-28,6913288058.0
2024-03-29,6700325447.0
2024-03-30,5146298546.0
2024-03-31,4756323188.0
2024-04-01,6664896223.0
2024-04-02,9232502949.0
2024-04-03,7188007417.0
2024-04-04,6763191690.0
2024-04-05,6131319178.0
2024-04-06,4154395239.0
2024-04-07,4752920384.0
2024-04-08,7619519112.0
2024-04-09,6641664126.0
2024-04-10,6499627221.0
2024-04-11,6225276068.0
2024-04-12,8461765550.0
2024-04-13,9845487663.0
2024-04-14,7608103180.0
2024-04-15,6730752064.0
2024-04-16,6444486062.0
2024-04-17,6035285450.0
2024-04-18,5762003939.0
2024-04-19,6865002316.0
2024-04-20,4225769081.0
2024-04-21,4501855458.0
2024-04-22,5616253957.0
2024-04-23,5004705502.0
2024-04-24,6617705214.0
2024-04-25,5516303847.0
2024-04-26,4967400382.0
2024-04-27,4673586475.0
2024-04-28,4197202530.0
2024-04-29,5037592786.0
2024-04-30,6224024086.0
2024-05-01,6694315970.0
2024-05-02,5169841608.0
2024-05-03,5082099754.0
2024-05-04,3920632204.0
2024-05-05,3440483251.0
2024-05-06,4769610627.0
2024-05-07,4620348406.0
2024-05-08,5069011608.0
2024-05-09,4383813839.0
2024-05-10,4361785338.0
2024-05-11,2753381321.0
2024-05-12,2618678996.0
2024-05-13,4287877190.0
2024-05-14,4424777474.0
2024-05-15,5537810647.0
2024-05-16,4862119664.0
2024-05-17,4970994938.0
2024-05-18,3820873162.0
2024-05-19,3495571257.0
2024-05-20,7636390251.0
2024-05-21,8733605310.0
2024-05-22,7053025074.0
2024-05-23,10111989619.0
2024-05-24,6738094578.0
2024-05-25,3747598221.0
2024-05-26,4527624334.0
2024-05-27,5562106046.0
2024-05-28,5592135889.0
2024-05-29,16459563447.0
2024-05-30,7834704715.0
2024-05-31,4734565206.0
2024-06-01,15763903033.0
2024-06-02,31245481978.0
2024-06-03,25894764962.0
2024-06-04,22751414933.0
2024-06-05,19558919923.0
2024-06-06,20983744905.0
2024-06-07,7516163384.0
2024-06-08,4942696065.0
2024-06-09,3694141148.0
2024-06-10,4813985305.0
2024-06-11,6867978513.0
2024-06-12,6667757455.0
2024-06-13,6056559612.0
2024-06-14,5749674518.0
2024-06-15,3582199050.0
2024-06-16,3495194410.0
2024-06-17,6031031568.0
2024-06-18,7489468149.0
2024-06-19,5215653613.0
2024-06-20,5256103131.0
2024-06-21,5498630690.0
2024-06-22,3442880072.0
2024-06-23,3178254706.0
2024-06-24,7257100577.0
2024-06-25,4963022007.0
2024-06-26,4750787194.0
2024-06-27,5607828227.0
2024-06-28,4974449246.0
2024-06-29,2777077829.0
2024-06-30,3155046509.0
2024-07-01,4498816449.0
2024-07-02,4094257951.0
2024-07-03,5423143229.0
2024-07-04,7278069187.0
2024-07-05,9486519354.0
2024-07-06,4910844620.0
2024-07-07,4620240082.0
2024-07-08,7467666814.0
2024-07-09,5895346701.0
2024-07-10,5804157708.0
2024-07-11,6482766155.0
2024-07-12,6012443494.0
2024-07-13,4120228105.0
2024-07-14,5454876252.0
2024-07-15,6821421408.0
2024-07-16,6927549143.0
2024-07-17,5978404692.0
2024-07-18,6026892919.0
2024-07-19,7229178860.0
2024-07-20,4738714779.0
2024-07-21,6071987038.0
2024-07-22,5628026678.0
2024-07-23,7405893825.0
2024-07-24,4564593660.0
2024-07-25,7223941364.0
2024-07-26,5043676446.0
2024-07-27,5457201424.0
2024-07-28,4191918609.0
2024-07-29,5792381436.0
2024-07-30,5385663062.0
2024-07-31,5692642801.0
2024-08-01,6176806829.0
2024-08-02,6805528723.0
2024-08-03,5970352463.0
2024-08-04,6950417686.0
2024-08-05,18224217405.0
2024-08-06,7384186571.0
2024-08-07,6848620274.0
2024-08-08,6291825568.0
2024-08-09,5019162234.0
2024-08-10,3395003753.0
2024-08-11,4446538936.0
2024-08-12,5793081512.0
2024-08-13,5064667859.0
2024-08-14,4007634514.0
2024-08-15,5195329181.0
2024-08-16,3841525290.0
2024-08-17,2635609041.0
2024-08-18,2867329128.0
2024-08-19,4227736679.0
2024-08-20,4628511759.0
2024-08-21,4794842409.0
2024-08-22,4741933454.0
2024-08-23,4331605460.0
2024-08-24,4001655191.0
2024-08-25,3788428522.0
2024-08-26,4667923028.0
2024-08-27,4920953131.0
2024-08-28,5719281463.0
2024-08-29,4141065164.0
2024-08-30,4053622224.0
2024-08-31,2248277576.0
2024-09-01,3494565504.0
2024-09-02,3473089411.0
2024-09-03,3897778610.0
2024-09-04,4876974078.0
2024-09-05,4029201180.0
2024-09-06,5568004428.0
2024-09-07,2846960273.0
2024-09-08,2886385201.0
2024-09-09,4039500102.0
2024-09-10,3605861188.0
2024-09-11,4330433770.0
2024-09-12,3568736649.0
2024-09-13,3387427416.0
2024-09-14,2679677203.0
2024-09-15,2599255747.0
2024-09-16,3652858542.0
2024-09-17,4199514294.0
2024-09-18,4403718836.0
2024-09-19,5001450963.0
2024-09-20,4641235141.0
2024-09-21,3621204653.0
2024-09-22,3286359058.0
2024-09-23,4913317273.0
2024-09-24,4733458710.0
2024-09-25,4913396903.0
2024-09-26,5856305519.0
2024-09-27,5550782158.0
2024-09-28,3875631139.0
2024-09-29,3998432117.0
2024-09-30,5638081542.0
2024-10-01,7509659579.0
2024-10-02,6373345324.0
2024-10-03,5908232128.0
2024-10-04,4851190748.0
2024-10-05,3243572786.0
2024-10-06,3787596202.0
2024-10-07,5583743269.0
2024-10-08,5561645343.0
2024-10-09,5240924513.0
2024-10-10,5385045909.0
2024-10-11,4884971701.0
2024-10-12,4358795034.0
2024-10-13,4833881176.0
2024-10-14,7578458411.0
2024-10-15,7765778459.0
2024-10-16,6373519029.0
2024-10-17,5806735778.0
2024-10-18,5826390478.0
2024-10-19,4241065825.0
2024-10-20,5731404452.0
2024-10-21,7034854777.0
2024-10-22,7084324560.0
2024-10-23,7802368874.0
2024-10-24,7068227191.0
2024-10-25,7969640239.0
2024-10-26,5789941016.0
2024-10-27,4744526380.0
2024-10-28,7162711710.0
2024-10-29,7603041873.0
2024-10-30,7382765285.0
2024-10-31,7132302000.0
2024-11-01,6943512883.0
2024-11-02,4750164221.0
2024-11-03,5809758100.0
2024-11-04,6294415716.0
2024-11-05,7454047448.0
2024-11-06,12774459413.0
2024-11-07,10673655748.0
2024-11-08,8999508044.0
2024-11-09,8681171074.0
2024-11-10,12668946238.0
2024-11-11,15961132954.0
2024-11-12,18605314462.0
2024-11-13,18922962448.0
2024-11-14,14784858386.0
2024-11-15,12456869218.0
2024-11-16,12148731745.0
2024-11-17,13429574266.0
2024-11-18,16678024803.0
2024-11-19,15561997587.0
2024-11-20,16331037063.0
2024-11-21,17695876716.0
2024-11-22,15272258502.0
2024-11-23,14598647876.0
2024-11-24,13719777199.0
2024-11-25,17175508090.0
2024-11-26,17221491249.0
2024-11-27,14153741071.0
2024-11-28,12467322043.0
2024-11-29,10814462485.0
2024-11-30,9974496769.0
2024-12-01,12618061907.0
2024-12-02,17010375893.0
2024-12-03,15647938464.0
2024-12-04,17430242364.0
2024-12-05,19347710724.0
2024-12-06,14877100133.0
2024-12-07,9382356112.0
2024-12-08,10768935894.0
2024-12-09,18145153934.0
2024-12-10,17773835288.0
2024-12-11,13511252154.0
2024-12-12,14925679199.0
2024-12-13,12104412310.0
2024-12-14,10076159198.0
2024-12-15,10583465835.0
2024-12-16,16229554291.0
2024-12-17,14631745284.0
2024-12-18,17348747933.0
2024-12-19,19232846347.0
2024-12-20,17806339406.0
2024-12-21,11878655083.0
2024-12-22,10458603481.0
2024-12-23,12180276018.0
2024-12-24,11850572427.0
2024-12-25,8871264732.0
2024-12-26,9783054718.0
2024-12-27,10032046202.0
2024-12-28,7966248202.0
2024-12-29,8576395389.0
2024-12-30,12642963470.0
2024-12-31,11065526346.0
2025-01-01,10069507996.0
2025-01-02,12837741573.0
2025-01-03,11545619916.0
2025-01-04,9585650519.0
2025-01-05,9549681282.0
2025-01-06,12967216798.0
2025-01-07,14232300202.0
2025-01-08,14260722036.0
2025-01-09,14052412756.0
2025-01-10,12805486610.0
2025-01-11,7799175361.0
2025-01-12,8150699379.0
2025-01-13,14702627064.0
2025-01-14,11252571687.0
2025-01-15,12575135171.0
2025-01-16,13092262243.0
2025-01-17,26645479835.0
2025-01-18,48457866071.0
2025-01-19,44819611698.0
2025-01-20,43913128175.0
2025-01-21,26050188274.0
2025-01-22,22805882543.0
2025-01-23,25108466353.0
2025-01-24,19812928732.0
2025-01-25,15348600211.0
2025-01-26,16479001309.0
2025-01-27,20728142271.0
2025-01-28,14943869956.0
2025-01-29,15087056303.0
2025-01-30,13414828812.0
2025-01-31,13747699416.0
2025-02-01,13931543994.0
2025-02-02,22002359549.0
2025-02-03,28777581691.0
2025-02-04,17654949335.0
2025-02-05,12971377300.0
2025-02-06,13380954284.0
2025-02-07,12069431616.0
2025-02-08,10350227514.0
2025-02-09,13073968106.0
2025-02-10,12156238252.0
2025-02-11,11722415270.0
2025-02-12,13220903889.0
2025-02-13,14174543858.0
2025-02-14,11531353603.0
2025-02-15,8284362362.0
2025-02-16,7863144015.0
2025-02-17,11416638182.0
2025-02-18,12304818729.0
2025-02-19,10280531827.0
2025-02-20,9802549513.0
2025-02-21,13873743477.0
2025-02-22,7777002369.0
2025-02-23,8833486380.0
2025-02-24,15536902321.0
2025-02-25,18498605432.0
2025-02-26,12662248447.0
2025-02-27,10867872611.0
2025-02-28,13886886904.99
2025-03-01,9269297244.0
2025-03-02,15827342200.0
2025-03-03,14841633254.0
2025-03-04,13178888326.0
2025-03-05,10174403267.0
2025-03-06,9529950679.0
2025-03-07,11735181787.0
2025-03-08,6451545679.0
2025-03-09,6987670950.0
2025-03-10,12248447469.0
2025-03-11,11369874861.0
2025-03-12,8872803449.87
2025-03-13,7136266834.0
2025-03-14,6080882469.0
2025-03-15,4349731762.0
2025-03-16,4782485613.0
2025-03-17,6157407872.0
2025-03-18,6224683432.0
2025-03-19,7787963597.58
2025-03-20,6533018668.0
2025-03-21,5912453448.0
2025-03-22,4025967744.0
2025-03-23,4696296793.0
2025-03-24,7102439985.0
2025-03-25,6743149954.0
2025-03-26,6986695281.0
2025-03-27,7071218210.0
2025-03-28,7778911918.0
2025-03-29,5648298121.0
2025-03-30,5036798771.0
2025-03-31,6586517011.0
2025-04-01,6527711129.09
2025-04-02,9021075002.0
2025-04-03,8768319680.0
2025-04-04,8394076843.0
2025-04-05,4117208082.0
2025-04-06,8106159048.0
2025-04-07,13404268895.0
2025-04-08,8205127008.95
2025-04-09,11726500316.0
2025-04-10,8512564177.0
2025-04-11,7884791102.0
2025-04-12,7044252649.0
2025-04-13,7621168298.0
2025-04-14,8564914757.0
2025-04-15,8001311852.0
2025-04-16,8813999959.0
2025-04-17,7465236913.0
2025-04-18,4955754079.0
2025-04-19,4797326727.0
2025-04-20,4840936570.0
2025-04-21,7592392107.0
2025-04-22,10122015687.0
2025-04-23,12231624441.0
2025-04-24,9102653535.0
2025-04-25,9839386329.0
2025-04-26,7558539406.0
2025-04-27,7220408303.0
2025-04-28,9540239096.0
2025-04-29,8587261166.0
2025-04-30,9175890920.0
2025-05-01,9453818015.0
2025-05-02,7799260975.0
2025-05-03,6538268681.0
2025-05-04,6960175021.0
2025-05-05,9893162043.0
2025-05-06,8255780575.0
2025-05-07,9062366832.0
2025-05-08,13587776552.0
2025-05-09,16337968996.0
2025-05-10,13179683667.0
2025-05-11,15171417313.0
2025-05-12,20219849372.0
2025-05-13,15092702920.0
2025-05-14,14682348066.0
2025-05-15,14688816965.0
2025-05-16,12029579809.0
2025-05-17,10312192416.0
2025-05-18,12203299873.0
2025-05-19,14867659349.0
2025-05-20,15590411878.0
2025-05-21,18707611536.0
2025-05-22,16235649250.0
2025-05-23,17526194561.0
2025-05-24,9022919938.0
2025-05-25,9984320395.0
2025-05-26,11918439887.0
2025-05-27,12606597186.0
2025-05-28,11641192422.0
2025-05-29,13713705507.29
2025-05-30,13978832538.0
2025-05-31,9974248143.0
2025-06-01,9051399859.46
2025-06-02,10463452012.9
2025-06-03,11454954271.0
2025-06-04,10070713502.0
2025-06-05,13587207724.0
2025-06-06,10435726793.0
2025-06-07,7077433296.0
2025-06-08,7392270113.74
2025-06-09,11774449214.0
2025-06-10,15253266522.0
2025-06-11,13403101254.0
2025-06-12,12994132593.0
2025-06-13,15271894677.0
2025-06-14,7827371871.0
2025-06-15,8634550312.0
2025-06-16,14524775644.07
2025-06-17,14083843145.0
2025-06-18,11847057960.3
2025-06-19,9431972454.0
2025-06-20,11325865835.0
2025-06-21,9954707269.0
2025-06-22,13293736517.0
2025-06-23,13685098210.0
2025-06-24,11471948639.0
2025-06-25,10915010044.0
2025-06-26,11182502569.0
2025-06-27,9331806461.0
2025-06-28,6882960168.0
2025-06-29,8458391236.0
2025-06-30,15041401374.0
2025-07-01,9559358838.0
2025-07-02,12312545832.0
2025-07-03,11296361637.0
2025-07-04,8991910669.0
2025-07-05,6738966426.0
2025-07-06,7809985312.0
2025-07-07,10392672919.0
2025-07-08,10381520983.0
2025-07-09,12638433690.0
2025-07-10,13897182320.0
2025-07-11,16346375555.0
2025-07-12,12118666020.0
2025-07-13,11453679294.0
2025-07-14,15920501906.0
2025-07-15,17394973082.0
2025-07-16,15473362322.0
2025-07-17,17589154827.0
2025-07-18,19185771877.0
2025-07-19,10925593827.0
2025-07-20,13990076828.0
2025-07-21,16799255660.0
2025-07-22,19626478932.0
2025-07-23,17192388532.0
2025-07-24,16921503339.0
2025-07-25,16373538974.0
2025-07-26,10379298143.0
2025-07-27,12949695150.0
2025-07-28,15935843933.0
2025-07-29,15495061986.0
2025-07-30,15936580430.0
2025-07-31,15031199799.0
2025-08-01,17710727186.0
2025-08-02,11986165156.0
2025-08-03,10786184820.0
2025-08-04,12630635518.0
2025-08-05,13128925167.0
2025-08-06,12565627690.0
2025-08-07,14252319274.0
2025-08-08,15229722525.0
2025-08-09,16246517186.0
2025-08-10,14256125097.0
2025-08-11,17787344933.0
2025-08-12,21128745475.0
2025-08-13,20786483206.0
2025-08-14,25184647161.0
2025-08-15,17572568271.0
2025-08-16,10886608059.0
2025-08-17,11327634466.0
2025-08-18,16981071127.0
2025-08-19,16214710517.0
2025-08-20,16283417143.0
2025-08-21,16146850198.0
2025-08-22,22677445928.0
2025-08-23,16717395610.0
2025-08-24,20966920244.0
2025-08-25,21451554434.0
2025-08-26,17783175428.0
2025-08-27,18215546305.0
2025-08-28,15701884597.0
2025-08-29,19444835057.0
2025-08-30,10303640798.0
2025-08-31,10731930804.0
2025-09-01,15567619178.0
2025-09-02,15077469879.0
2025-09-03,14270106351.0
2025-09-04,14840003442.0
2025-09-05,16898415999.0
2025-09-06,9653149736.0
2025-09-07,9243803407.0
2025-09-08,14326003174.0
2025-09-09,15465051054.0
2025-09-10,16169527051.0
2025-09-11,16385493726.35
2025-09-12,17812920538.0
2025-09-13,15066401042.0
2025-09-14,15757296509.0
2025-09-15,19725287886.0
2025-09-16,16763369803.0
2025-09-17,19769558229.0
2025-09-18,17885315786.0
2025-09-19,16139973173.0
2025-09-20,14519156124.0
2025-09-21,16148401426.0
2025-09-22,22927611981.0
2025-09-23,20683958091.0
2025-09-24,19876740086.0
2025-09-25,29801483429.0
2025-09-26,21490722483.0
2025-09-27,14011320096.0
2025-09-28,13298377368.0
2025-09-29,16700244163.0
2025-09-30,16873546396.0
2025-10-01,17754558648.0
2025-10-02,19740199110.0
2025-10-03,20238675089.0
2025-10-04,13620494626.0
2025-10-05,16826052002.0
2025-10-06,19977601654.0
2025-10-07,24598175187.0
2025-10-08,23026782995.0
2025-10-09,22656650087.0
2025-10-10,34449116488.0
2025-10-11,26134933932.0
2025-10-12,23039173871.0
2025-10-13,22599738072.0
2025-10-14,25163836316.0
2025-10-15,20859934362.0
2025-10-16,21122145594.0
2025-10-17,20426175568.0
2025-10-18,12685145313.0
2025-10-19,14006001954.0
2025-10-20,14743953157.0
2025-10-21,17695024784.0
2025-10-22,17402537985.0
2025-10-23,16312414679.0
2025-10-24,15476859691.0
2025-10-25,11178159698.0
2025-10-26,12057697787.0
2025-10-27,17402545797.0
2025-10-28,16207699816.0
2025-10-29,16903216853.0
2025-10-30,18513398972.0
2025-10-31,15395062613.0
2025-11-01,10765580865.0
2025-11-02,10759958310.0
2025-11-03,18983002201.12
2025-11-04,25273154039.0
2025-11-05,17713670066.0
2025-11-06,17500360502.0
2025-11-07,19860773787.0
2025-11-08,12984026549.0
2025-11-09,15570657450.0
2025-11-10,15707692028.0
2025-11-11,15213133475.0
2025-11-12,15219063982.0
2025-11-13,16039834276.04
2025-11-14,15590481338.0
2025-11-15,11172513336.0
2025-11-16,11555717951.0
2025-11-17,13907709276.0
2025-11-18,13730176832.0
2025-11-19,12904425460.0
2025-11-20,14289992273.0
2025-11-21,18336592654.0
2025-11-22,9473225549.0
2025-11-23,9605589244.0
2025-11-24,10921069232.0
2025-11-25,10682111500.0
2025-11-26,11073289633.0
2025-11-27,11839754273.78
2025-11-28,11408381380.0
2025-11-29,8881412536.0
2025-11-30,8749241613.0
2025-12-01,13801310232.0
2025-12-02,12359018799.0
2025-12-03,12233926812.0
2025-12-04,11638040325.0
2025-12-05,11420724581.78
2025-12-06,8181342374.0
2025-12-07,10230127750.0
2025-12-08,11263188054.0
2025-12-09,13957684343.0
2025-12-10,12234120515.0
2025-12-11,12583728940.0
2025-12-12,11249692587.0
2025-12-13,7395279199.0
2025-12-14,7820288129.0
2025-12-15,12575427869.0
2025-12-16,11121929327.0
2025-12-17,11600163839.0
2025-12-18,12559038508.0
2025-12-19,11655022597.0
2025-12-20,7526929074.0
2025-12-21,8264380835.0
2025-12-22,11216612782.0
2025-12-23,10803122814.0
2025-12-24,9076821131.0
2025-12-25,8647603151.0
2025-12-26,9500724008.0
2025-12-27,7347203741.0
2025-12-28,7197336942.0
2025-12-29,11594162743.0
2025-12-30,11368790197.0
2025-12-31,10556491979.0
2026-01-01,7480045785.0
2026-01-02,10926425714.08
2026-01-03,8971294412.0
2026-01-04,9370752983.0
2026-01-05,13078849831.84
2026-01-06,14070114318.0
2026-01-07,12410077170.0
2026-01-08,10380441832.0
2026-01-09,9669401582.0
2026-01-10,6125177819.0
2026-01-11,8043083260.0
2026-01-12,10761517943.0
2026-01-13,12558751534.0
2026-01-14,14524431856.0
2026-01-15,13380125858.0
2026-01-16,11678984623.0
2026-01-17,8428891097.0
2026-01-18,8816360693.0
2026-01-19,12078425462.0
2026-01-20,16242975785.0
2026-01-21,17578493622.0
2026-01-22,13610927274.0
2026-01-23,12731482498.3
2026-01-24,8949742338.0
2026-01-25,10822356083.0
2026-01-26,12262089385.0
2026-01-27,12541868767.0
2026-01-28,12727268116.0
2026-01-29,12498142085.6
2026-01-30,16156752551.0
2026-01-31,18659117190.0
2026-02-01,14892062591.0
2026-02-02,16487007860.0
2026-02-03,16175802619.0
