activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,549300T94GSH3C4U5M59,11244,CA,06059,06059052520,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,2,2,1,2,205000.0,89.99000,8.250,0.160,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1355000,1,1,3,5,1,NA,299,42,2,9,2,,,,,3,,,,,2,2,2,21,,,,2,21,,,,2,2,1,3,2,2,45-54,35-44,No,No,2,1,6,,,,,10,,,,3539,47.47,129000,119,716,1188,36
2024,549300T94GSH3C4U5M59,11244,CA,06059,06059032066,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,2,2,1,2,395000.0,93.81000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1655000,1,1,3,5,1,NA,430,41,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,6,,,,,4,,,,8194,36.28,129000,162,1462,1495,6
2024,549300T94GSH3C4U5M59,11244,CA,06059,06059075518,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Sex Not Available,3,0,2,1,1,2,2,1,2,345000.0,84.68000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,1355000,1,1,3,5,1,NA,278,50%-60%,1,9,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,2,1,6,,,,,1,,,,9171,71.58,129000,114,2271,2372,10
2024,549300T94GSH3C4U5M59,11244,CA,06059,06059032035,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,2,2,1,2,215000.0,89.82000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,2145000,1,1,3,5,1,NA,454,47,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,2,1,6,,,,,1,,,,2307,29.3,129000,158,771,851,38
2024,549300T94GSH3C4U5M59,11244,CA,06059,06059042311,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,1,1,2,1,2,505000.0,20.33000,8.750,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,2465000,1,3,3,5,1,NA,294,41,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,2,1,6,,,,,10,,,,5965,29.94,129000,110,2122,2580,47
2024,549300U3721PJGQZYY68,11244,CA,06059,06059052427,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,6,2,1,1,1,2,2,2,935000.0,65.035,6.75,-0.037,2,8674.18,NA,1440,,2501.7,360,NA,120,2,2,2,2,1435000,1,1,3,5,1,NA,334,30%-<36%,2,9,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,5069,52.99,129000,145,1407,1573,25
2024,549300U3721PJGQZYY68,11244,CA,06059,06059011715,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,1,1,2,2,2,1245000.0,100,6.075,-0.231,2,46472.11,NA,0,,1440,360,NA,NA,2,2,2,2,1215000,1,1,3,5,1,NA,360,50%-60%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,6719,47.73,129000,114,1692,2035,47
2024,549300U3721PJGQZYY68,11244,CA,06059,06059099405,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,1,1,1,1,2,2,2,525000.0,37.066,6.75,-0.203,2,6773.5,NA,1440,,,360,NA,120,2,2,2,2,1415000,1,1,3,5,1,NA,120,49,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4555,42.57,129000,108,908,1244,51
2024,549300U3721PJGQZYY68,11244,CA,06059,06059042312,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,3,2,1,1,1,2,2,2,755000.0,84.565,6.475,-0.857,2,5643.75,NA,1440,,236.65,360,NA,NA,2,2,2,2,885000,1,1,3,5,1,NA,202,42,1,9,2,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,8497,75.49,129000,93,1194,2181,46
2024,549300U3721PJGQZYY68,11244,CA,06059,06059032066,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,705000.0,73.684,6.125,-0.77,2,7287.25,NA,2315,875,,360,NA,NA,2,2,2,2,955000,1,1,3,5,1,NA,216,48,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,8194,36.28,129000,162,1462,1495,6
2024,549300U3721PJGQZYY68,11244,CA,06059,06059088902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,6,2,1,1,1,2,2,2,635000.0,97,6.5,-0.138,2,7568.95,NA,1440,,1261,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,133,44,3,9,2,,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,5132,92.15,129000,75,693,1203,62
2024,549300U3721PJGQZYY68,11244,CA,06059,06059032043,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,1685000.0,80,6.75,0.133,2,9912.23,NA,1440,,,360,NA,NA,2,2,2,2,2105000,1,1,3,5,1,NA,624,49,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,1,,,,,10,,,,3775,29.75,129000,226,1014,1099,0
2024,549300U3721PJGQZYY68,11244,CA,06059,06059042336,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,835000.0,80,6.75,-0.151,2,6617.5,NA,1440,,,360,NA,NA,2,2,2,2,1035000,1,1,3,5,1,NA,290,36,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,4382,30.69,129000,162,1163,1410,33
2024,549300U3721PJGQZYY68,11244,CA,06059,06059052411,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,1,1,2,1,1,1,2,2,2,405000.0,33.755,6.55,0.04,2,7343.3,NA,1640,,,360,NA,NA,2,2,2,2,1185000,1,1,3,5,1,NA,543,37,3,9,1,14,,,,1,14,,,,2,2,6,,,,,6,,,,,2,2,2,2,2,2,>74,55-64,Yes,No,1,1,1,,,,,10,,,,5012,65,129000,110,1030,1366,49
2024,549300U3721PJGQZYY68,11244,CA,06059,06059086802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,665000.0,80,6.575,0.09,2,12261.72,NA,8016.72,6376.72,,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,143,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,5640,82.93,129000,88,682,1172,58
2024,549300U3721PJGQZYY68,11244,CA,06059,06059001303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,1,1,1,1,2,2,2,715000.0,95.02,6,-0.657,2,5741.32,NA,947.82,947.82,,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,198,37,1,9,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,5626,80.52,129000,77,1106,1634,46
2024,549300U3721PJGQZYY68,11244,CA,06059,06059099244,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,385000.0,90,7.125,0.923,2,8850.87,NA,4871.66,3231.66,1640,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,250,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,35-44,No,No,1,1,1,,,,,10,,,,3829,24.55,129000,135,1511,1566,45
2024,549300U3721PJGQZYY68,11244,CA,06059,06059032053,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,675000.0,75,6.275,-0.199,2,6474.73,NA,1940,,910,360,NA,NA,2,2,2,2,905000,1,1,3,5,1,NA,186,41,2,9,2,,,,,3,,,,,2,2,22,,,,,6,,,,,2,2,1,3,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,8242,39.23,129000,153,2385,2493,26
2024,549300U3721PJGQZYY68,11244,CA,06059,06059042313,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,1,1035000.0,80,7.625,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1295000,1,3,3,5,1,NA,425,36,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6286,36.86,129000,78,993,2393,45
2024,549300U3721PJGQZYY68,11244,CA,06059,06059110007,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,1125000.0,85,6.625,0.254,2,12673.36,NA,5903.6,4263.6,,360,NA,NA,2,2,2,2,1325000,1,1,3,5,1,NA,223,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4724,34.14,129000,137,1627,1751,63
2024,549300U3721PJGQZYY68,11244,CA,06059,06059087106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,725000.0,78,6.6,0.054,2,7927.61,NA,3434.08,1794.08,,360,NA,NA,2,2,2,2,935000,1,1,3,5,1,NA,383,49,1,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,1,,,,,10,,,,4793,84.75,129000,43,401,732,55
2024,549300U3721PJGQZYY68,11244,CA,06059,06059087405,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,6,2,1,1,1,2,2,2,445000.0,95,6.875,0.677,2,7453.8,NA,2523.5,883.5,561.02,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,114,45,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5509,92.38,129000,47,278,595,59
2024,549300U3721PJGQZYY68,11244,CA,06059,06059032037,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,71,2,1,1,1,2,2,1,425000.0,60,7.125,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,705000,1,3,3,5,1,NA,197,46,1,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4939,22.35,129000,139,2288,2710,40
2024,549300U3721PJGQZYY68,11244,CA,06059,06059042205,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,71,2,1,1,1,2,2,2,1425000.0,80,6.75,-0.099,2,9281.46,NA,1640,,5475,360,NA,NA,2,2,2,2,1785000,1,1,3,5,1,NA,360,40,1,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6571,31.81,129000,142,1646,2339,38
2024,549300U3721PJGQZYY68,11244,CA,06059,06059052419,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,6,2,1,1,1,2,2,2,645000.0,80,7,0.453,2,7509.95,NA,2280,640,,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,220,30%-<36%,3,9,2,,,,,2,,,,,2,2,2,24,,,,2,22,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,2,,,,,10,,,,3413,57.75,129000,194,1002,1089,24
2024,549300U3721PJGQZYY68,11244,CA,06059,06059063500,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,1,71,2,1,1,1,2,2,2,4505000.0,67.618,6.625,-0.076,2,74680.04,NA,57890,56250,,360,NA,NA,2,2,2,2,6655000,1,1,3,5,2,NA,1987,20%-<30%,1,9,2,,,,,1,14,,,,2,2,2,24,5,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,1,,,,,10,,,,4938,19.79,129000,112,1121,3827,53
2024,549300U3721PJGQZYY68,11244,CA,06059,06059052422,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,71,2,1,1,1,2,2,2,1045000.0,37.321,6.875,0.434,2,8346,NA,1640,,,360,NA,NA,2,2,2,2,2805000,1,1,3,5,1,NA,298,47,3,9,2,,,,,2,,,,,2,2,21,,,,,21,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,11557,56.9,129000,132,2320,3047,6
2024,549300U3721PJGQZYY68,11244,CA,06059,06059087504,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,1,965000.0,60,7.25,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1605000,1,3,3,5,4,NA,1925,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,7109,91.76,129000,49,284,890,56
2024,549300U3721PJGQZYY68,11244,CA,06059,06059110106,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,2,2,3,1,1,2,2,2,735000.0,95,6.125,-0.297,2,18522.95,NA,1640,,2176.07,360,NA,NA,2,2,2,2,765000,1,1,3,5,1,NA,231,50%-60%,3,9,2,,,,,2,,,,,2,2,5,,,,,2,26,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,3779,62.03,129000,106,918,1179,54
2024,549300U3721PJGQZYY68,11244,CA,06059,06059052439,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,1205000.0,70,6.85,0.18,3,9276.1,NA,1640,,841.88,360,NA,NA,2,2,2,2,1725000,1,2,3,5,1,NA,1094,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,9926,76.7,129000,113,1045,1934,6
2024,549300U3721PJGQZYY68,11244,CA,06059,06059032049,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,715000.0,70.443,6.475,-0.367,2,6893.5,NA,1640,,3400,360,NA,NA,2,2,2,2,1015000,1,1,3,5,1,NA,197,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,9627,42.18,129000,158,2338,2661,24
2024,549300U3721PJGQZYY68,11244,CA,06059,06059042313,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,1095000.0,80,7.625,1.076,2,8757.61,NA,2098.63,458.63,,360,NA,NA,2,1,2,2,1365000,1,1,3,5,1,NA,364,39,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,6286,36.86,129000,78,993,2393,45
2024,549300U3721PJGQZYY68,11244,CA,06059,06059042312,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,6,2,1,1,1,2,2,2,725000.0,80,6.45,-0.134,2,7371.95,NA,1940,,1062.15,360,NA,NA,2,2,2,2,905000,1,1,3,5,1,NA,362,20%-<30%,3,10,2,,,,,5,,,,,2,4,3,5,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,8497,75.49,129000,93,1194,2181,46
2024,549300U3721PJGQZYY68,11244,CA,06059,06059063102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,1,1285000.0,49.74,6.55,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,2585000,1,3,3,5,4,NA,120,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6932,30.18,129000,105,1457,2162,51
2024,549300U3721PJGQZYY68,11244,CA,06059,06059110004,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,Black or African American,Joint,1,71,2,2,1,1,2,2,2,545000.0,96.5,6.25,0.455,2,16705.45,NA,2471.66,831.66,,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,138,50%-60%,2,9,2,,,,,1,11,,,,2,2,3,5,,,,23,,,,,2,2,2,1,2,2,<25,25-34,No,No,1,1,3,,,,,10,,,,4852,45.65,129000,124,1407,1567,54
2024,549300U3721PJGQZYY68,11244,CA,06059,06059052438,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,6,2,1,1,1,2,2,2,2815000.0,80,6.5,0.141,2,7883.87,NA,1640,,,360,NA,84,2,2,2,2,3515000,1,1,3,5,1,NA,787,42,1,9,2,,,,,2,,,,,2,2,2,22,,,,2,22,23,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,6784,76.99,129000,139,541,858,6
2024,549300U3721PJGQZYY68,11244,CA,06059,06059110108,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,3,2,1,1,1,2,2,2,565000.0,65.238,6.5,-0.275,2,6478.49,NA,1640,,,360,NA,NA,2,2,2,2,865000,1,1,3,5,1,NA,177,42,2,9,2,,,,,2,,,,,2,2,2,23,,,,2,23,,,,2,2,2,2,2,2,45-54,>74,No,Yes,1,1,2,,,,,10,,,,2784,54.45,129000,109,548,979,51
2024,549300U3721PJGQZYY68,11244,CA,06059,06059032057,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,1,1,1,2,2,2,425000.0,41.667,6.275,-0.25,2,16222.75,NA,10824.25,9184.25,,360,NA,NA,2,2,2,2,1025000,1,1,3,5,1,NA,180,49,2,9,2,,,,,2,,,,,2,2,5,,,,,2,23,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,7641,35.53,129000,163,1601,2118,16
2024,549300U3721PJGQZYY68,11244,CA,06059,06059074803,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,71,2,1,1,1,2,2,2,825000.0,87.302,7.375,0.864,2,6964,NA,1640,,841.5,360,NA,NA,2,2,2,2,945000,1,1,3,5,1,NA,248,39,2,9,2,,,,,2,,,,,2,2,2,26,,,,2,26,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,8526,96.5,129000,78,1185,1805,55
2024,549300U3721PJGQZYY68,11244,CA,06059,06059001301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,3,2,1,1,1,2,2,2,725000.0,90,6.6,-0.032,2,9614.56,NA,3944,2304,,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,211,37,2,9,2,,,,,2,,,,,2,2,23,,,,,23,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,7755,70.93,129000,81,1668,1793,47
2024,549300U3721PJGQZYY68,11244,CA,06059,06059086304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,635000.0,76.886,6.525,-0.252,2,6959.71,NA,2319.2,,,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,166,43,2,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,35-44,No,No,1,1,2,,,,,10,,,,5009,74.75,129000,75,528,744,41
2024,549300U3721PJGQZYY68,11244,CA,06059,06059110500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,1,235000.0,27.711,7.375,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,835000,1,3,3,5,1,NA,93,41,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,1,1,1,,,,,10,,,,8557,91.36,129000,56,624,1181,48
2024,549300U3721PJGQZYY68,11244,CA,06059,06059021923,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,1,1,2,2,2,1275000.0,100,6.175,-0.563,2,7495.13,NA,1640,,2890,360,NA,NA,2,2,2,2,1275000,1,1,3,5,1,NA,324,47,1,9,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,6697,49.87,129000,140,2075,2489,26
2024,549300U3721PJGQZYY68,11244,CA,06059,06059011717,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,3,2,1,1,1,2,2,2,585000.0,85,6.55,-0.112,2,9464.99,NA,4976.29,3336.29,,360,NA,NA,2,2,2,2,685000,1,1,3,5,1,NA,125,46,3,9,1,11,,,,1,14,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,1,,,,,10,,,,2849,44.44,129000,117,667,841,51
2024,549300U3721PJGQZYY68,11244,CA,06059,06059074408,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,9,2,1,1,2,2,2,2,15000.0,99.5,1,-5.788,2,NA,NA,250,,,360,NA,NA,2,2,1,2,645000,1,1,3,5,1,NA,148,49,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,3,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5453,90.94,129000,53,362,588,50
2024,549300U3721PJGQZYY68,11244,CA,06059,06059032059,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,71,2,1,1,1,2,2,2,1285000.0,51.05,6.75,0.134,2,10629.22,NA,1640,,5156,360,NA,NA,2,2,2,2,2525000,1,1,3,5,1,NA,282,48,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,10060,37.51,129000,154,2029,2451,0
2024,549300U3721PJGQZYY68,11244,CA,06059,06059074408,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,9,2,1,1,1,2,2,2,625000.0,99.5,6.625,0.738,2,NA,NA,15601.14,,,360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,148,49,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,3,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5453,90.94,129000,53,362,588,50
2024,549300U3721PJGQZYY68,11244,CA,06059,06059099235,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,675000.0,80,6.55,-0.027,2,13387.17,NA,9591.32,7951.32,149.95,360,NA,NA,2,2,2,2,845000,1,1,3,5,1,NA,299,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,5314,42.62,129000,104,1389,1941,47
2024,549300U3721PJGQZYY68,11244,CA,06059,06059032035,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,155000.0,21.429,6.75,0.36,2,5190.15,NA,1640,,,360,NA,NA,2,2,2,2,705000,1,1,3,5,1,NA,223,47,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2307,29.3,129000,158,771,851,38
2024,549300U3721PJGQZYY68,11244,CA,06059,06059042307,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,5,2,1,1,1,2,2,2,1105000.0,85,7.875,1.077,2,8502.1,NA,1640,,,360,NA,NA,2,2,2,2,1305000,1,1,3,5,1,NA,452,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,7263,50.13,129000,118,1659,1873,46
