date,asset,weak_supervision_score,weak_supervision_score_raw,lf_vote_count,weak_supervision_alert_top5,transparent_risk_score,anomaly_ensemble_score,weak_label_3d,weak_label_7d,event_ids_7d,event_type_list_7d,severity_list_7d,log_return,volume_z_30d,intraday_range_z_30d,drawdown_30d,stablecoin_peg_deviation,lf_transparent_top5,lf_anomaly_top5,lf_return_volume_joint,lf_range_drawdown_joint,lf_stablecoin_depeg,lf_defi_context_shock,lf_multimethod_consensus,claim_boundary
2023-03-13,BNB,99.29050230695569,0.7000000000000001,5,1,98.0673805171063,0.9564290067032296,0,0,,,,0.0642947952625618,2.1338671511751577,2.1113032452874685,-0.0260334815709148,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2024-08-05,USDT,99.29050230695569,0.7000000000000001,5,1,99.2687385740402,0.9821755027422304,0,0,,,,0.0006850207957076,3.9198260415812154,3.466931563284617,-0.0004276222535096,0.0003650188446044,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-05-10,SOL,99.29050230695569,0.7000000000000001,5,1,99.19909462871072,0.9835466179159048,0,0,,,,0.0537904331981184,2.6570704008433244,2.437760373784807,-0.3851086532494514,0.0,1,1,0,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-05-12,SOL,99.29050230695569,0.7000000000000001,5,1,99.7040132323496,0.991468616697136,0,0,,,,-0.1166248153864071,2.463445406763916,2.548336980200587,-0.5884808064381948,0.0,1,1,0,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2025-01-19,USDC,99.29050230695569,0.7000000000000001,5,1,96.7702620353443,0.9646556977452772,0,0,,,,0.0004858821654384,2.9023124272282264,3.1351644315853986,0.0,0.0005190372467041,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2021-11-10,USDC,99.29050230695569,0.7000000000000001,5,1,99.3470880125359,0.971358927483242,0,0,,,,-0.0005521096125196,2.8126607760232325,4.395603731012461,-0.00167401584966,0.0004770159721375,1,1,0,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-06-13,SOL,99.29050230695569,0.7000000000000001,5,1,99.45155393053015,0.9829372333942716,0,0,,,,-0.0866200527173992,2.033786120301177,2.0187824316450276,-0.520629863659116,0.0,1,1,0,1,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-08-17,ETH,99.29050230695569,0.7000000000000001,5,1,98.75511447723514,0.9939061547836684,0,0,,,,-0.0691995736731216,3.0371769163848144,5.091838999606162,-0.1094808876432911,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2024-08-05,USDT,99.29050230695569,0.7000000000000001,5,1,99.26003308087404,0.9815661182205973,0,0,,,,0.0006850207957076,3.9198260415812154,3.466931563284617,-0.0004276222535096,0.0003650188446044,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2021-05-19,USDT,99.29050230695569,0.7000000000000001,5,1,97.24035866631844,0.9582571602681292,0,0,,,,0.0009349580914452,2.0062126804316036,4.506653059453333,0.0,0.0016160011291503,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2021-05-19,USDT,99.29050230695569,0.7000000000000001,5,1,97.23165317315224,0.9585618525289458,0,0,,,,0.0009349580914452,2.0062126804316036,4.506653059453333,0.0,0.0016160011291503,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2024-03-05,BTC,99.29050230695569,0.7000000000000001,5,1,98.9988682858884,0.9780621572212066,0,0,,,,-0.0685829818149201,2.4368535318498625,3.5644950123790733,-0.0662840245576039,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-06-10,ETH,99.29050230695569,0.7000000000000001,5,1,97.57987289979977,0.9859841560024376,0,1,E004,regulatory_action,medium,-0.0489103826705825,2.054614960903081,2.873100673121121,-0.0829599885883726,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-11-10,SOL,99.29050230695569,0.7000000000000001,5,1,99.65178027335249,0.9853747714808044,1,1,E002,exchange_failure,high,0.2376898115608283,1.9866718931778256,1.1984567158835742,-0.5190795237646614,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2021-09-07,BNB,99.29050230695569,0.7000000000000001,5,1,99.37320449203447,0.9896404631322364,0,0,,,,-0.1721191468201457,2.7275217106548024,4.729146571709952,-0.1726271370534848,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-08-17,BNB,99.29050230695569,0.7000000000000001,5,1,99.5734308348568,0.9917733089579523,0,0,,,,-0.0592214107032376,1.917712319917867,4.176482509434898,-0.1170448067256172,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2023-06-07,BNB,99.29050230695569,0.7000000000000001,5,1,99.68660224601724,0.9847653869591712,1,1,E004,regulatory_action,medium,-0.0817784212145902,2.6725332758958036,3.077397802765769,-0.1754289889653488,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2022-11-09,USDT,99.29050230695569,0.7000000000000001,5,1,99.94776704100288,0.9881170018281537,0,0,,,,-0.0014329223828259,2.2017089993849397,5.066891053910359,-0.0016256472793532,0.0013999938964843,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
2024-03-05,BNB,99.29050230695569,0.7000000000000001,5,1,98.88569687472796,0.9750152346130408,0,0,,,,-0.0599264253802225,2.1990171818660955,4.059567192797012,-0.0581661738992187,0.0,1,1,1,0,0,1,1,"Weak-supervision top alerts are review candidates, not confirmed fraud cases."
