date,asset,anomaly_ensemble_score,isolation_forest_score,lof_score,robust_z_score,transparent_risk_score,weak_label_3d,weak_label_7d,event_ids_7d,event_type_list_7d,severity_list_7d,log_return,rolling_vol_7d,volume_z_30d,intraday_range_z_30d,drawdown_30d,stablecoin_peg_deviation,claim_boundary
2024-03-05,ETH,0.9993906154783668,0.9896404631322364,0.9969530773918343,0.9859841560024375,89.03978410376948,0,0,,,,-0.0210070504160473,0.0256057907679019,2.404439848936401,4.419885785121643,-0.0207879393073031,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-05-11,SOL,0.9993906154783668,0.9993906154783668,0.9969530773918343,0.9975624619134674,99.97388352050145,0,0,,,,-0.284965102911531,0.1106360078184529,2.7536052477033826,4.504107725731709,-0.5375768054443825,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-04-17,USDT,0.9992382693479586,0.996800731261426,0.9996953077391835,0.9998476538695917,97.80621572212064,0,0,,,,0.0091218565348114,0.0037036553859939,1.7730205759071478,3.631510717450691,0.0,0.0115300416946411,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-03-11,USDT,0.9992382693479586,0.9986288848263254,0.9984765386959171,0.9992382693479586,98.9205188473927,1,1,E003,stablecoin_depeg,high,0.004618179100107,0.0019383354104316,1.9305533120565168,5.236116456733806,0.0,0.0076899528503417,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2021-05-19,SOL,0.9987812309567337,0.9975624619134674,0.9932967702620353,0.9993906154783668,99.81718464351006,0,0,,,,-0.4653547338509138,0.2051948364449388,2.132305702661152,4.836612177591474,-0.3720876760787523,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-03-12,USDT,0.9987812309567337,0.9913162705667276,0.9981718464351006,0.9986288848263254,95.73430834856794,1,1,E003,stablecoin_depeg,high,-0.0005369876071648,0.0019972464665601,0.9698960286435916,1.6972124274478937,-0.0005368434551235,0.0071489810943603,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-11-08,BNB,0.9987812309567337,0.9926873857404022,0.9975624619134674,0.9975624619134674,98.08479150343868,1,1,E002,exchange_failure,high,-0.028057239784923,0.0368075060686174,3.014276960487024,4.743055015653745,-0.0753826597829984,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2023-03-12,USDC,0.9987812309567337,0.9993906154783668,0.9987812309567337,0.9987812309567337,99.88682858883956,1,1,E003,stablecoin_depeg,high,0.0209514196194405,0.0143550323474738,1.891513353292975,1.7405323555454009,-0.0082236107067468,0.0079309940338135,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-06-13,BTC,0.9987812309567337,0.9993906154783668,0.9762340036563071,0.9865935405240707,99.66048576651868,0,0,,,,-0.1740525517766702,0.05868743935809,2.8090472311422787,4.381096070334634,-0.2926783777253529,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
2022-11-09,ETH,0.9987812309567337,0.9993906154783668,0.9616087751371115,0.9896404631322364,99.38190998520066,1,1,E002,exchange_failure,high,-0.1918441498664274,0.0956775408557966,1.9995941719953072,3.262136155194511,-0.3312417333594032,0.0,"Anomaly top alerts are review candidates, not confirmed fraud cases."
